id,product-name,console-name,price-in-pennies,include-string,condition-string,sku,notes,cost-basis-in-pennies,quantity,date-entered,date-purchased,grading-company,grading-cert-id,folder
,Darkness Energy,Pokemon 2022 Energies,14,Ungraded,Normal wear,,From TCGcollector: 2022 Energies; ; Non-holo; ,0,1,2026-08-23,,,,
,Toxel [Reverse Holo] #71,Pokemon Scarlet & Violet,16,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet; 071/198; Reverse Holo; Common,0,1,2026-08-23,,,,
,Toxicroak ex [Holo] #131,Pokemon Scarlet & Violet,64,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet; 131/198; Normal Holo; Double Rare,0,1,2026-08-23,,,,
,Toxicroak ex [Holo] #232,Pokemon Scarlet & Violet,201,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet; 232/198; Normal Holo; Ultra Rare,0,1,2026-08-23,,,,
,Tropius [Reverse Holo] #7,Pokemon Scarlet & Violet,18,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet; 007/198; Reverse Holo; Common,0,1,2026-08-23,,,,
,Varoom [Reverse Holo] #140,Pokemon Scarlet & Violet,23,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet; 140/198; Reverse Holo; Common,0,2,2026-08-23,,,,
,Vitality Band [Reverse Holo] #197,Pokemon Scarlet & Violet,26,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet; 197/198; Reverse Holo; Uncommon,0,1,2026-08-23,,,,
,Wiglett [Reverse Holo] #55,Pokemon Scarlet & Violet,20,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet; 055/198; Reverse Holo; Common,0,1,2026-08-23,,,,
,Abra [Reverse Holo] #63,Pokemon Scarlet & Violet 151,30,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 063/165; Reverse Holo; Common,0,2,2026-08-23,,,,
,Aerodactyl [Holo] #142,Pokemon Scarlet & Violet 151,35,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 142/165; Normal Holo; Rare,0,1,2026-08-23,,,,
,Alakazam ex [Holo] #65,Pokemon Scarlet & Violet 151,207,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 065/165; Normal Holo; Double Rare,0,1,2026-08-23,,,,
,Arbok ex [Holo] #24,Pokemon Scarlet & Violet 151,139,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 024/165; Normal Holo; Double Rare,0,1,2026-08-23,,,,
,Arcanine [Reverse Holo] #59,Pokemon Scarlet & Violet 151,38,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 059/165; Reverse Holo; Uncommon,0,2,2026-08-23,,,,
,Articuno [Holo] #144,Pokemon Scarlet & Violet 151,31,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 144/165; Normal Holo; Rare,0,1,2026-08-23,,,,
,Basic Psychic Energy [Holo] #207,Pokemon Scarlet & Violet 151,465,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 207/165; Normal Holo; Hyper Rare,0,1,2026-08-23,,,,
,Beedrill [Holo] #15,Pokemon Scarlet & Violet 151,23,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 015/165; Normal Holo; Rare,0,1,2026-08-23,,,,
,Big Air Balloon [Reverse Holo] #155,Pokemon Scarlet & Violet 151,60,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 155/165; Reverse Holo; Uncommon,0,1,2026-08-23,,,,
,Blastoise ex [Holo] #200,Pokemon Scarlet & Violet 151,13931,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 200/165; Normal Holo; Special Illustration Rare,0,1,2026-08-23,,,,
,Bulbasaur [Reverse Holo] #1,Pokemon Scarlet & Violet 151,45,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 001/165; Reverse Holo; Common,0,2,2026-08-23,,,,
,Bulbasaur [Holo] #166,Pokemon Scarlet & Violet 151,7916,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 166/165; Normal Holo; Illustration Rare,0,1,2026-08-23,,,,
,Caterpie [Reverse Holo] #10,Pokemon Scarlet & Violet 151,22,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 010/165; Reverse Holo; Common,0,1,2026-08-23,,,,
,Chansey [Holo] #113,Pokemon Scarlet & Violet 151,38,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 113/165; Normal Holo; Rare,0,1,2026-08-23,,,,
,Charizard ex [Holo] #183,Pokemon Scarlet & Violet 151,4093,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 183/165; Normal Holo; Ultra Rare,0,1,2026-08-23,,,,
,Charizard ex [Holo] #199,Pokemon Scarlet & Violet 151,37642,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 199/165; Normal Holo; Special Illustration Rare,0,1,2026-08-23,,,,
,Charmander [Reverse Holo] #4,Pokemon Scarlet & Violet 151,54,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 004/165; Reverse Holo; Common,0,1,2026-08-23,,,,
,Charmeleon [Reverse Holo] #5,Pokemon Scarlet & Violet 151,41,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 005/165; Reverse Holo; Uncommon,0,1,2026-08-23,,,,
,Clefable [Reverse Holo] #36,Pokemon Scarlet & Violet 151,29,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 036/165; Reverse Holo; Uncommon,0,2,2026-08-23,,,,
,Cubone [Reverse Holo] #104,Pokemon Scarlet & Violet 151,34,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 104/165; Reverse Holo; Common,0,2,2026-08-23,,,,
,Daisy's Help [Reverse Holo] #158,Pokemon Scarlet & Violet 151,59,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 158/165; Reverse Holo; Uncommon,0,1,2026-08-23,,,,
,Dewgong [Reverse Holo] #87,Pokemon Scarlet & Violet 151,22,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 087/165; Reverse Holo; Uncommon,0,1,2026-08-23,,,,
,Diglett [Reverse Holo] #50,Pokemon Scarlet & Violet 151,23,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 050/165; Reverse Holo; Common,0,2,2026-08-23,,,,
,Dodrio [Holo] #85,Pokemon Scarlet & Violet 151,23,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 085/165; Normal Holo; Rare,0,1,2026-08-23,,,,
,Dragonite [Holo] #149,Pokemon Scarlet & Violet 151,129,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 149/165; Normal Holo; Rare,0,1,2026-08-23,,,,
,Drowzee [Reverse Holo] #96,Pokemon Scarlet & Violet 151,21,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 096/165; Reverse Holo; Common,0,1,2026-08-23,,,,
,Electrode [Holo] #101,Pokemon Scarlet & Violet 151,21,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 101/165; Normal Holo; Rare,0,1,2026-08-23,,,,
,Energy Sticker [Reverse Holo] #159,Pokemon Scarlet & Violet 151,100,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 159/165; Reverse Holo; Uncommon,0,3,2026-08-23,,,,
,Exeggcute [Reverse Holo] #102,Pokemon Scarlet & Violet 151,27,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 102/165; Reverse Holo; Common,0,1,2026-08-23,,,,
,Flareon [Holo] #136,Pokemon Scarlet & Violet 151,36,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 136/165; Normal Holo; Rare,0,1,2026-08-23,,,,
,Gengar [Holo] #94,Pokemon Scarlet & Violet 151,294,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 094/165; Normal Holo; Rare,0,1,2026-08-23,,,,
,Giovanni's Charisma [Reverse Holo] #161,Pokemon Scarlet & Violet 151,94,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 161/165; Reverse Holo; Uncommon,0,1,2026-08-23,,,,
,Giovanni's Charisma [Holo] #197,Pokemon Scarlet & Violet 151,429,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 197/165; Normal Holo; Ultra Rare,0,1,2026-08-23,,,,
,Goldeen [Reverse Holo] #118,Pokemon Scarlet & Violet 151,21,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 118/165; Reverse Holo; Common,0,2,2026-08-23,,,,
,Golem ex [Holo] #76,Pokemon Scarlet & Violet 151,115,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 076/165; Normal Holo; Double Rare,0,1,2026-08-23,,,,
,Gyarados [Reverse Holo] #130,Pokemon Scarlet & Violet 151,134,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 130/165; Reverse Holo; Rare,0,1,2026-08-23,,,,
,Haunter [Reverse Holo] #93,Pokemon Scarlet & Violet 151,71,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 093/165; Reverse Holo; Uncommon,0,2,2026-08-23,,,,
,Horsea [Reverse Holo] #116,Pokemon Scarlet & Violet 151,24,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 116/165; Reverse Holo; Common,0,2,2026-08-23,,,,
,Ivysaur [Reverse Holo] #2,Pokemon Scarlet & Violet 151,48,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 002/165; Reverse Holo; Uncommon,0,1,2026-08-23,,,,
,Jolteon [Holo] #135,Pokemon Scarlet & Violet 151,36,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 135/165; Normal Holo; Rare,0,1,2026-08-23,,,,
,Jynx ex [Holo] #124,Pokemon Scarlet & Violet 151,142,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 124/165; Normal Holo; Double Rare,0,1,2026-08-23,,,,
,Jynx ex [Holo] #191,Pokemon Scarlet & Violet 151,656,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 191/165; Normal Holo; Ultra Rare,0,1,2026-08-23,,,,
,Kabuto [Reverse Holo] #140,Pokemon Scarlet & Violet 151,170,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 140/165; Reverse Holo; Uncommon,0,1,2026-08-23,,,,
,Kabutops [Holo] #141,Pokemon Scarlet & Violet 151,28,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 141/165; Normal Holo; Rare,0,1,2026-08-23,,,,
,Kangaskhan ex [Holo] #115,Pokemon Scarlet & Violet 151,115,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 115/165; Normal Holo; Double Rare,0,1,2026-08-23,,,,
,Kingler [Reverse Holo] #99,Pokemon Scarlet & Violet 151,138,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 099/165; Reverse Holo; Uncommon,0,1,2026-08-23,,,,
,Krabby [Reverse Holo] #98,Pokemon Scarlet & Violet 151,27,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 098/165; Reverse Holo; Common,0,1,2026-08-23,,,,
,Machamp [Reverse Holo] #68,Pokemon Scarlet & Violet 151,90,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 068/165; Reverse Holo; Rare,0,1,2026-08-23,,,,
,Machoke [Holo] #177,Pokemon Scarlet & Violet 151,2370,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 177/165; Normal Holo; Illustration Rare,0,2,2026-08-23,,,,
,Machop [Reverse Holo] #66,Pokemon Scarlet & Violet 151,28,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 066/165; Reverse Holo; Common,0,1,2026-08-23,,,,
,Magnemite [Reverse Holo] #81,Pokemon Scarlet & Violet 151,32,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 081/165; Reverse Holo; Common,0,4,2026-08-23,,,,
,Mankey [Reverse Holo] #56,Pokemon Scarlet & Violet 151,21,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 056/165; Reverse Holo; Common,0,1,2026-08-23,,,,
,Mew ex [Holo] #151,Pokemon Scarlet & Violet 151,735,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 151/165; Normal Holo; Double Rare,0,1,2026-08-23,,,,
,Mew ex [Holo] #193,Pokemon Scarlet & Violet 151,3275,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 193/165; Normal Holo; Ultra Rare,0,2,2026-08-23,,,,
,Mew ex [Holo] #205,Pokemon Scarlet & Violet 151,3144,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 205/165; Normal Holo; Hyper Rare,0,1,2026-08-23,,,,
,Mew ex [Metal Card] #205,Pokemon Scarlet & Violet 151,2681,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 205/165; Metal Card; Hyper Rare,0,1,2026-08-23,,,,
,Mewtwo [Reverse Holo] #150,Pokemon Scarlet & Violet 151,463,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 150/165; Reverse Holo; Rare,0,1,2026-08-23,,,,
,Mr. Mime [Holo] #122,Pokemon Scarlet & Violet 151,29,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 122/165; Normal Holo; Rare,0,1,2026-08-23,,,,
,Muk [Reverse Holo] #89,Pokemon Scarlet & Violet 151,28,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 089/165; Reverse Holo; Uncommon,0,1,2026-08-23,,,,
,Nidoking [Holo] #174,Pokemon Scarlet & Violet 151,2119,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 174/165; Normal Holo; Illustration Rare,0,1,2026-08-23,,,,
,Nidoking [Holo] #34,Pokemon Scarlet & Violet 151,29,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 034/165; Normal Holo; Rare,0,1,2026-08-23,,,,
,Nidoqueen [Reverse Holo] #31,Pokemon Scarlet & Violet 151,33,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 031/165; Reverse Holo; Uncommon,0,1,2026-08-23,,,,
,Nidorino [Reverse Holo] #33,Pokemon Scarlet & Violet 151,28,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 033/165; Reverse Holo; Uncommon,0,1,2026-08-23,,,,
,Ninetales ex [Holo] #186,Pokemon Scarlet & Violet 151,1582,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 186/165; Normal Holo; Ultra Rare,0,1,2026-08-23,,,,
,Ninetales ex [Holo] #38,Pokemon Scarlet & Violet 151,201,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 038/165; Normal Holo; Double Rare,0,1,2026-08-23,,,,
,Omastar [Holo] #139,Pokemon Scarlet & Violet 151,26,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 139/165; Normal Holo; Rare,0,1,2026-08-23,,,,
,Parasect [Reverse Holo] #47,Pokemon Scarlet & Violet 151,25,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 047/165; Reverse Holo; Uncommon,0,3,2026-08-23,,,,
,Persian [Reverse Holo] #53,Pokemon Scarlet & Violet 151,26,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 053/165; Reverse Holo; Uncommon,0,1,2026-08-23,,,,
,Pidgeot [Reverse Holo] #18,Pokemon Scarlet & Violet 151,31,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 018/165; Reverse Holo; Uncommon,0,1,2026-08-23,,,,
,Pikachu [Holo] #173,Pokemon Scarlet & Violet 151,8659,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 173/165; Normal Holo; Illustration Rare,0,1,2026-08-23,,,,
,Poliwag [Reverse Holo] #60,Pokemon Scarlet & Violet 151,26,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 060/165; Reverse Holo; Common,0,1,2026-08-23,,,,
,Poliwhirl [Holo] #176,Pokemon Scarlet & Violet 151,4328,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 176/165; Normal Holo; Illustration Rare,0,1,2026-08-23,,,,
,Ponyta [Reverse Holo] #77,Pokemon Scarlet & Violet 151,24,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 077/165; Reverse Holo; Common,0,3,2026-08-23,,,,
,Primeape [Reverse Holo] #57,Pokemon Scarlet & Violet 151,25,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 057/165; Reverse Holo; Uncommon,0,1,2026-08-23,,,,
,Raichu [Holo] #26,Pokemon Scarlet & Violet 151,31,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 026/165; Normal Holo; Rare,0,1,2026-08-23,,,,
,Rapidash [Reverse Holo] #78,Pokemon Scarlet & Violet 151,28,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 078/165; Reverse Holo; Uncommon,0,2,2026-08-23,,,,
,Rhydon [Reverse Holo] #112,Pokemon Scarlet & Violet 151,24,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 112/165; Reverse Holo; Uncommon,0,1,2026-08-23,,,,
,Sandslash [Reverse Holo] #28,Pokemon Scarlet & Violet 151,27,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 028/165; Reverse Holo; Uncommon,0,2,2026-08-23,,,,
,Seaking [Reverse Holo] #119,Pokemon Scarlet & Violet 151,141,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 119/165; Reverse Holo; Uncommon,0,1,2026-08-23,,,,
,Seel [Reverse Holo] #86,Pokemon Scarlet & Violet 151,23,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 086/165; Reverse Holo; Common,0,2,2026-08-23,,,,
,Slowbro [Reverse Holo] #80,Pokemon Scarlet & Violet 151,33,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 080/165; Reverse Holo; Uncommon,0,3,2026-08-23,,,,
,Squirtle [Reverse Holo] #7,Pokemon Scarlet & Violet 151,45,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 007/165; Reverse Holo; Common,0,2,2026-08-23,,,,
,Starmie [Holo] #121,Pokemon Scarlet & Violet 151,27,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 121/165; Normal Holo; Rare,0,1,2026-08-23,,,,
,Staryu [Reverse Holo] #120,Pokemon Scarlet & Violet 151,26,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 120/165; Reverse Holo; Common,0,3,2026-08-23,,,,
,Switch [Holo] #206,Pokemon Scarlet & Violet 151,252,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 206/165; Normal Holo; Hyper Rare,0,1,2026-08-23,,,,
,Venomoth [Reverse Holo] #49,Pokemon Scarlet & Violet 151,26,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 049/165; Reverse Holo; Uncommon,0,2,2026-08-23,,,,
,Venonat [Reverse Holo] #48,Pokemon Scarlet & Violet 151,30,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 048/165; Reverse Holo; Common,0,1,2026-08-23,,,,
,Venusaur ex [Holo] #182,Pokemon Scarlet & Violet 151,1385,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 182/165; Normal Holo; Ultra Rare,0,1,2026-08-23,,,,
,Venusaur ex [Holo] #3,Pokemon Scarlet & Violet 151,113,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 003/165; Normal Holo; Double Rare,0,1,2026-08-23,,,,
,Victreebel [Reverse Holo] #71,Pokemon Scarlet & Violet 151,25,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 071/165; Reverse Holo; Uncommon,0,1,2026-08-23,,,,
,Voltorb [Reverse Holo] #100,Pokemon Scarlet & Violet 151,24,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 100/165; Reverse Holo; Common,0,1,2026-08-23,,,,
,Wartortle [Holo] #171,Pokemon Scarlet & Violet 151,6334,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 171/165; Normal Holo; Illustration Rare,0,1,2026-08-23,,,,
,Weezing [Holo] #110,Pokemon Scarlet & Violet 151,25,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 110/165; Normal Holo; Rare,0,1,2026-08-23,,,,
,Zapdos ex [Holo] #145,Pokemon Scarlet & Violet 151,162,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 145/165; Normal Holo; Double Rare,0,1,2026-08-23,,,,
,Zapdos ex [Holo] #192,Pokemon Scarlet & Violet 151,1046,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 192/165; Normal Holo; Ultra Rare,0,1,2026-08-23,,,,
,Zapdos ex [Holo] #202,Pokemon Scarlet & Violet 151,9715,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 202/165; Normal Holo; Special Illustration Rare,0,1,2026-08-23,,,,
,Zubat [Reverse Holo] #41,Pokemon Scarlet & Violet 151,31,Ungraded,Normal wear,,From TCGcollector: Scarlet & Violet 151; 041/165; Reverse Holo; Common,0,1,2026-08-23,,,,
,Alolan Vulpix V [Holo] #173,Pokemon Silver Tempest,1254,Ungraded,Normal wear,,From TCGcollector: Silver Tempest; 173/195; Normal Holo; Rare Ultra,0,1,2026-08-23,,,,
,Alolan Vulpix V [Holo] #33,Pokemon Silver Tempest,221,Ungraded,Normal wear,,From TCGcollector: Silver Tempest; 033/195; Normal Holo; Holo Rare V,0,1,2026-08-23,,,,
,Altaria [Holo] #TG11,Pokemon Silver Tempest,721,Ungraded,Normal wear,,From TCGcollector: Silver Tempest; TG11/TG30; Normal Holo; Rare Holo,0,1,2026-08-23,,,,
,Amoonguss [Reverse Holo] #12,Pokemon Silver Tempest,31,Ungraded,Normal wear,,From TCGcollector: Silver Tempest; 012/195; Reverse Holo; Rare,0,1,2026-08-23,,,,
,Arcanine [Reverse Holo] #20,Pokemon Silver Tempest,68,Ungraded,Normal wear,,From TCGcollector: Silver Tempest; 020/195; Reverse Holo; Rare,0,2,2026-08-23,,,,
,Archen [Reverse Holo] #146,Pokemon Silver Tempest,19,Ungraded,Normal wear,,From TCGcollector: Silver Tempest; 146/195; Reverse Holo; Uncommon,0,1,2026-08-23,,,,
,Blaziken VMAX [Holo] #TG15,Pokemon Silver Tempest,3814,Ungraded,Normal wear,,From TCGcollector: Silver Tempest; TG15/TG30; Normal Holo; Holo Rare VMAX,0,1,2026-08-23,,,,
,Braixen [Holo] #TG01,Pokemon Silver Tempest,618,Ungraded,Normal wear,,From TCGcollector: Silver Tempest; TG01/TG30; Normal Holo; Rare Holo,0,1,2026-08-23,,,,
,Buneary [Reverse Holo] #144,Pokemon Silver Tempest,21,Ungraded,Normal wear,,From TCGcollector: Silver Tempest; 144/195; Reverse Holo; Common,0,2,2026-08-23,,,,
,Candice [Reverse Holo] #152,Pokemon Silver Tempest,27,Ungraded,Normal wear,,From TCGcollector: Silver Tempest; 152/195; Reverse Holo; Uncommon,0,1,2026-08-23,,,,
,Chesnaught V [Holo] #15,Pokemon Silver Tempest,72,Ungraded,Normal wear,,From TCGcollector: Silver Tempest; 015/195; Normal Holo; Holo Rare V,0,2,2026-08-23,,,,
,Chimecho [Reverse Holo] #74,Pokemon Silver Tempest,23,Ungraded,Normal wear,,From TCGcollector: Silver Tempest; 074/195; Reverse Holo; Common,0,1,2026-08-23,,,,
,Cobalion [Reverse Holo] #126,Pokemon Silver Tempest,31,Ungraded,Normal wear,,From TCGcollector: Silver Tempest; 126/195; Reverse Holo; Rare,0,1,2026-08-23,,,,
,Corviknight VMAX [Holo] #TG19,Pokemon Silver Tempest,960,Ungraded,Normal wear,,From TCGcollector: Silver Tempest; TG19/TG30; Normal Holo; Holo Rare VMAX,0,1,2026-08-23,,,,
,Crobat [Holo] #105,Pokemon Silver Tempest,28,Ungraded,Normal wear,,From TCGcollector: Silver Tempest; 105/195; Normal Holo; Rare Holo,0,2,2026-08-23,,,,
,Dewpider [Reverse Holo] #47,Pokemon Silver Tempest,21,Ungraded,Normal wear,,From TCGcollector: Silver Tempest; 047/195; Reverse Holo; Common,0,1,2026-08-23,,,,
,Donphan [Reverse Holo] #92,Pokemon Silver Tempest,20,Ungraded,Normal wear,,From TCGcollector: Silver Tempest; 092/195; Reverse Holo; Uncommon,0,2,2026-08-23,,,,
,Dragapult [Holo] #89,Pokemon Silver Tempest,24,Ungraded,Normal wear,,From TCGcollector: Silver Tempest; 089/195; Normal Holo; Rare Holo,0,2,2026-08-23,,,,
,Dragonite [Holo] #131,Pokemon Silver Tempest,152,Ungraded,Normal wear,,From TCGcollector: Silver Tempest; 131/195; Normal Holo; Rare Holo,0,1,2026-08-23,,,,
,Drakloak [Reverse Holo] #88,Pokemon Silver Tempest,23,Ungraded,Normal wear,,From TCGcollector: Silver Tempest; 088/195; Reverse Holo; Uncommon,0,1,2026-08-23,,,,
,Druddigon [Holo] #TG09,Pokemon Silver Tempest,422,Ungraded,Normal wear,,From TCGcollector: Silver Tempest; TG09/TG30; Normal Holo; Rare Holo,0,2,2026-08-23,,,,
,Duraludon VMAX [Holo] #TG30,Pokemon Silver Tempest,324,Ungraded,Normal wear,,From TCGcollector: Silver Tempest; TG30/TG30; Normal Holo; Rare Secret,0,1,2026-08-23,,,,
