source-expansion,source-card-name,source-card-number,source-variant,source-rarity,generated-set,generated-product-name,identity,source-quantity,existing-quantity
Ascended Heroes,Erika's Oddish,001/217,Normal,Common,Pokemon Ascended Heroes,Erika's Oddish #1,ascended heroes | erika s oddish | 1 |  | ungraded,1,0
Evolving Skies,Boost Shake,142/203,Normal,Uncommon,Pokemon Evolving Skies,Boost Shake #142,evolving skies | boost shake | 142 |  | ungraded,1,1
Evolving Skies,Crystal Cave,144/203,Normal,Uncommon,Pokemon Evolving Skies,Crystal Cave #144,evolving skies | crystal cave | 144 |  | ungraded,1,1
Evolving Skies,Crystal Cave,144/203,Reverse Holo,Uncommon,Pokemon Evolving Skies,Crystal Cave [Reverse Holo] #144,evolving skies | crystal cave | 144 | reverse holo | ungraded,1,1
Evolving Skies,Dream Ball,146/203,Normal,Uncommon,Pokemon Evolving Skies,Dream Ball #146,evolving skies | dream ball | 146 |  | ungraded,1,1
Evolving Skies,Elemental Badge,147/203,Normal,Uncommon,Pokemon Evolving Skies,Elemental Badge #147,evolving skies | elemental badge | 147 |  | ungraded,1,1
Evolving Skies,Full Face Guard,148/203,Normal,Uncommon,Pokemon Evolving Skies,Full Face Guard #148,evolving skies | full face guard | 148 |  | ungraded,1,1
Evolving Skies,Gordie,149/203,Normal,Uncommon,Pokemon Evolving Skies,Gordie #149,evolving skies | gordie | 149 |  | ungraded,1,1
Evolving Skies,Raihan,152/203,Normal,Uncommon,Pokemon Evolving Skies,Raihan #152,evolving skies | raihan | 152 |  | ungraded,1,1
Evolving Skies,Rescue Carrier,154/203,Normal,Uncommon,Pokemon Evolving Skies,Rescue Carrier #154,evolving skies | rescue carrier | 154 |  | ungraded,1,1
Evolving Skies,Ribbon Badge,155/203,Normal,Uncommon,Pokemon Evolving Skies,Ribbon Badge #155,evolving skies | ribbon badge | 155 |  | ungraded,1,1
Evolving Skies,Rubber Gloves,156/203,Normal,Uncommon,Pokemon Evolving Skies,Rubber Gloves #156,evolving skies | rubber gloves | 156 |  | ungraded,1,1
Evolving Skies,Shopping Center,157/203,Normal,Uncommon,Pokemon Evolving Skies,Shopping Center #157,evolving skies | shopping center | 157 |  | ungraded,1,1
Evolving Skies,Single Strike Scroll of the Fanged Dragon,158/203,Normal,Uncommon,Pokemon Evolving Skies,Single Strike Scroll of the Fanged Dragon #158,evolving skies | single strike scroll of the fanged dragon | 158 |  | ungraded,1,0
Evolving Skies,Snow Leaf Badge,159/203,Normal,Uncommon,Pokemon Evolving Skies,Snow Leaf Badge #159,evolving skies | snow leaf badge | 159 |  | ungraded,1,1
Evolving Skies,Spirit Mask,160/203,Normal,Uncommon,Pokemon Evolving Skies,Spirit Mask #160,evolving skies | spirit mask | 160 |  | ungraded,1,1
Evolving Skies,Switching Cups,162/203,Normal,Uncommon,Pokemon Evolving Skies,Switching Cups #162,evolving skies | switching cups | 162 |  | ungraded,1,1
Evolving Skies,Toy Catcher,163/203,Normal,Uncommon,Pokemon Evolving Skies,Toy Catcher #163,evolving skies | toy catcher | 163 |  | ungraded,1,1
Evolving Skies,Zinnia's Resolve,164/203,Normal,Uncommon,Pokemon Evolving Skies,Zinnia's Resolve #164,evolving skies | zinnia s resolve | 164 |  | ungraded,1,1
Evolving Skies,Golurk V,182/203,Normal Holo,Rare Ultra,Pokemon Evolving Skies,Golurk V [Holo] #182,evolving skies | golurk v | 182 | holo | ungraded,1,0
Evolving Skies,Umbreon VMAX,215/203,Normal Holo,Rare Rainbow,Pokemon Evolving Skies,Umbreon VMAX [Holo] #215,evolving skies | umbreon vmax | 215 | holo | ungraded,1,0
Chilling Reign,Weedle,001/198,Normal,Common,Pokemon Chilling Reign,Weedle #1,chilling reign | weedle | 1 |  | ungraded,1,1
Chilling Reign,Weedle,001/198,Reverse Holo,Common,Pokemon Chilling Reign,Weedle [Reverse Holo] #1,chilling reign | weedle | 1 | reverse holo | ungraded,2,1
Chilling Reign,Kakuna,002/198,Normal,Uncommon,Pokemon Chilling Reign,Kakuna #2,chilling reign | kakuna | 2 |  | ungraded,1,1
Chilling Reign,Beedrill,003/198,Reverse Holo,Rare Holo,Pokemon Chilling Reign,Beedrill [Reverse Holo] #3,chilling reign | beedrill | 3 | reverse holo | ungraded,1,1
Chilling Reign,Ledyba,004/198,Normal,Common,Pokemon Chilling Reign,Ledyba #4,chilling reign | ledyba | 4 |  | ungraded,1,1
Chilling Reign,Ledyba,004/198,Reverse Holo,Common,Pokemon Chilling Reign,Ledyba [Reverse Holo] #4,chilling reign | ledyba | 4 | reverse holo | ungraded,2,1
Chilling Reign,Ledian,005/198,Normal,Uncommon,Pokemon Chilling Reign,Ledian #5,chilling reign | ledian | 5 |  | ungraded,1,1
Chilling Reign,Ledian,005/198,Reverse Holo,Uncommon,Pokemon Chilling Reign,Ledian [Reverse Holo] #5,chilling reign | ledian | 5 | reverse holo | ungraded,2,1
Chilling Reign,Heracross,006/198,Normal,Common,Pokemon Chilling Reign,Heracross #6,chilling reign | heracross | 6 |  | ungraded,1,1
Chilling Reign,Heracross,006/198,Reverse Holo,Common,Pokemon Chilling Reign,Heracross [Reverse Holo] #6,chilling reign | heracross | 6 | reverse holo | ungraded,1,1
Chilling Reign,Celebi V,007/198,Normal Holo,Holo Rare V,Pokemon Chilling Reign,Celebi V [Holo] #7,chilling reign | celebi v | 7 | holo | ungraded,1,0
Chilling Reign,Snover,009/198,Normal,Common,Pokemon Chilling Reign,Snover #9,chilling reign | snover | 9 |  | ungraded,1,1
Chilling Reign,Abomasnow,010/198,Normal,Rare,Pokemon Chilling Reign,Abomasnow #10,chilling reign | abomasnow | 10 |  | ungraded,1,1
Chilling Reign,Abomasnow,010/198,Reverse Holo,Rare,Pokemon Chilling Reign,Abomasnow [Reverse Holo] #10,chilling reign | abomasnow | 10 | reverse holo | ungraded,2,1
Chilling Reign,Deerling,011/198,Normal,Common,Pokemon Chilling Reign,Deerling #11,chilling reign | deerling | 11 |  | ungraded,1,1
Chilling Reign,Deerling,011/198,Reverse Holo,Common,Pokemon Chilling Reign,Deerling [Reverse Holo] #11,chilling reign | deerling | 11 | reverse holo | ungraded,2,1
Chilling Reign,Sawsbuck,012/198,Normal,Rare,Pokemon Chilling Reign,Sawsbuck #12,chilling reign | sawsbuck | 12 |  | ungraded,1,1
Chilling Reign,Sawsbuck,012/198,Reverse Holo,Rare,Pokemon Chilling Reign,Sawsbuck [Reverse Holo] #12,chilling reign | sawsbuck | 12 | reverse holo | ungraded,1,1
Chilling Reign,Bounsweet,013/198,Normal,Common,Pokemon Chilling Reign,Bounsweet #13,chilling reign | bounsweet | 13 |  | ungraded,1,1
Chilling Reign,Bounsweet,013/198,Reverse Holo,Common,Pokemon Chilling Reign,Bounsweet [Reverse Holo] #13,chilling reign | bounsweet | 13 | reverse holo | ungraded,1,0
Chilling Reign,Steenee,014/198,Normal,Uncommon,Pokemon Chilling Reign,Steenee #14,chilling reign | steenee | 14 |  | ungraded,1,1
Chilling Reign,Tsareena,015/198,Normal,Rare,Pokemon Chilling Reign,Tsareena #15,chilling reign | tsareena | 15 |  | ungraded,1,1
Chilling Reign,Tsareena,015/198,Reverse Holo,Rare,Pokemon Chilling Reign,Tsareena [Reverse Holo] #15,chilling reign | tsareena | 15 | reverse holo | ungraded,2,1
Chilling Reign,Grookey,016/198,Normal,Common,Pokemon Chilling Reign,Grookey #16,chilling reign | grookey | 16 |  | ungraded,1,1
Chilling Reign,Grookey,016/198,Reverse Holo,Common,Pokemon Chilling Reign,Grookey [Reverse Holo] #16,chilling reign | grookey | 16 | reverse holo | ungraded,1,1
Chilling Reign,Thwackey,017/198,Normal,Uncommon,Pokemon Chilling Reign,Thwackey #17,chilling reign | thwackey | 17 |  | ungraded,1,1
Chilling Reign,Rillaboom,018/198,Normal Holo,Rare Holo,Pokemon Chilling Reign,Rillaboom [Holo] #18,chilling reign | rillaboom | 18 | holo | ungraded,1,0
Chilling Reign,Zarude,019/198,Normal Holo,Rare Holo,Pokemon Chilling Reign,Zarude [Holo] #19,chilling reign | zarude | 19 | holo | ungraded,1,0
Chilling Reign,Zarude,019/198,Reverse Holo,Rare Holo,Pokemon Chilling Reign,Zarude [Reverse Holo] #19,chilling reign | zarude | 19 | reverse holo | ungraded,3,1
Chilling Reign,Blaziken V,020/198,Normal Holo,Holo Rare V,Pokemon Chilling Reign,Blaziken V [Holo] #20,chilling reign | blaziken v | 20 | holo | ungraded,1,0
Chilling Reign,Blaziken VMAX,021/198,Normal Holo,Holo Rare VMAX,Pokemon Chilling Reign,Blaziken VMAX [Holo] #21,chilling reign | blaziken vmax | 21 | holo | ungraded,1,0
Chilling Reign,Castform Sunny Form,022/198,Normal,Common,Pokemon Chilling Reign,Castform Sunny Form #22,chilling reign | castform sunny form | 22 |  | ungraded,1,1
Chilling Reign,Castform Sunny Form,022/198,Reverse Holo,Common,Pokemon Chilling Reign,Castform Sunny Form [Reverse Holo] #22,chilling reign | castform sunny form | 22 | reverse holo | ungraded,1,1
Chilling Reign,Larvesta,023/198,Normal,Common,Pokemon Chilling Reign,Larvesta #23,chilling reign | larvesta | 23 |  | ungraded,1,1
Chilling Reign,Volcarona,024/198,Normal,Rare,Pokemon Chilling Reign,Volcarona #24,chilling reign | volcarona | 24 |  | ungraded,1,1
Chilling Reign,Volcanion V,025/198,Normal Holo,Holo Rare V,Pokemon Chilling Reign,Volcanion V [Holo] #25,chilling reign | volcanion v | 25 | holo | ungraded,1,0
Chilling Reign,Scorbunny,026/198,Normal,Common,Pokemon Chilling Reign,Scorbunny #26,chilling reign | scorbunny | 26 |  | ungraded,1,1
Chilling Reign,Scorbunny,026/198,Reverse Holo,Common,Pokemon Chilling Reign,Scorbunny [Reverse Holo] #26,chilling reign | scorbunny | 26 | reverse holo | ungraded,2,1
Chilling Reign,Raboot,027/198,Normal,Uncommon,Pokemon Chilling Reign,Raboot #27,chilling reign | raboot | 27 |  | ungraded,1,1
Chilling Reign,Raboot,027/198,Reverse Holo,Uncommon,Pokemon Chilling Reign,Raboot [Reverse Holo] #27,chilling reign | raboot | 27 | reverse holo | ungraded,1,1
Chilling Reign,Cinderace,028/198,Normal Holo,Rare Holo,Pokemon Chilling Reign,Cinderace [Holo] #28,chilling reign | cinderace | 28 | holo | ungraded,1,0
Chilling Reign,Cinderace,028/198,Reverse Holo,Rare Holo,Pokemon Chilling Reign,Cinderace [Reverse Holo] #28,chilling reign | cinderace | 28 | reverse holo | ungraded,1,1
Chilling Reign,Lapras,029/198,Normal,Common,Pokemon Chilling Reign,Lapras #29,chilling reign | lapras | 29 |  | ungraded,1,1
Chilling Reign,Lapras,029/198,Reverse Holo,Common,Pokemon Chilling Reign,Lapras [Reverse Holo] #29,chilling reign | lapras | 29 | reverse holo | ungraded,1,1
Chilling Reign,Sneasel,030/198,Normal,Common,Pokemon Chilling Reign,Sneasel #30,chilling reign | sneasel | 30 |  | ungraded,1,1
Chilling Reign,Sneasel,030/198,Reverse Holo,Common,Pokemon Chilling Reign,Sneasel [Reverse Holo] #30,chilling reign | sneasel | 30 | reverse holo | ungraded,1,0
Chilling Reign,Weavile,031/198,Reverse Holo,Rare Holo,Pokemon Chilling Reign,Weavile [Reverse Holo] #31,chilling reign | weavile | 31 | reverse holo | ungraded,2,1
Chilling Reign,Delibird,032/198,Normal,Common,Pokemon Chilling Reign,Delibird #32,chilling reign | delibird | 32 |  | ungraded,1,1
Chilling Reign,Delibird,032/198,Reverse Holo,Common,Pokemon Chilling Reign,Delibird [Reverse Holo] #32,chilling reign | delibird | 32 | reverse holo | ungraded,1,1
Chilling Reign,Castform Rainy Form,033/198,Normal,Common,Pokemon Chilling Reign,Castform Rainy Form #33,chilling reign | castform rainy form | 33 |  | ungraded,1,1
Chilling Reign,Castform Rainy Form,033/198,Reverse Holo,Common,Pokemon Chilling Reign,Castform Rainy Form [Reverse Holo] #33,chilling reign | castform rainy form | 33 | reverse holo | ungraded,1,1
Chilling Reign,Castform Snowy Form,034/198,Normal,Common,Pokemon Chilling Reign,Castform Snowy Form #34,chilling reign | castform snowy form | 34 |  | ungraded,1,1
Chilling Reign,Snorunt,035/198,Normal,Common,Pokemon Chilling Reign,Snorunt #35,chilling reign | snorunt | 35 |  | ungraded,1,1
Chilling Reign,Snorunt,035/198,Reverse Holo,Common,Pokemon Chilling Reign,Snorunt [Reverse Holo] #35,chilling reign | snorunt | 35 | reverse holo | ungraded,2,1
Chilling Reign,Froslass,036/198,Normal Holo,Rare Holo,Pokemon Chilling Reign,Froslass [Holo] #36,chilling reign | froslass | 36 | holo | ungraded,2,1
Chilling Reign,Froslass,036/198,Reverse Holo,Rare Holo,Pokemon Chilling Reign,Froslass [Reverse Holo] #36,chilling reign | froslass | 36 | reverse holo | ungraded,1,1
Chilling Reign,Spheal,037/198,Normal,Common,Pokemon Chilling Reign,Spheal #37,chilling reign | spheal | 37 |  | ungraded,1,1
Chilling Reign,Sealeo,038/198,Normal,Uncommon,Pokemon Chilling Reign,Sealeo #38,chilling reign | sealeo | 38 |  | ungraded,1,1
Chilling Reign,Sealeo,038/198,Reverse Holo,Uncommon,Pokemon Chilling Reign,Sealeo [Reverse Holo] #38,chilling reign | sealeo | 38 | reverse holo | ungraded,1,1
Chilling Reign,Walrein,039/198,Normal,Rare,Pokemon Chilling Reign,Walrein #39,chilling reign | walrein | 39 |  | ungraded,1,1
Chilling Reign,Tapu Fini,040/198,Normal Holo,Rare Holo,Pokemon Chilling Reign,Tapu Fini [Holo] #40,chilling reign | tapu fini | 40 | holo | ungraded,1,0
Chilling Reign,Sobble,041/198,Normal,Common,Pokemon Chilling Reign,Sobble #41,chilling reign | sobble | 41 |  | ungraded,1,1
Chilling Reign,Sobble,041/198,Reverse Holo,Common,Pokemon Chilling Reign,Sobble [Reverse Holo] #41,chilling reign | sobble | 41 | reverse holo | ungraded,2,1
Chilling Reign,Drizzile,042/198,Normal,Uncommon,Pokemon Chilling Reign,Drizzile #42,chilling reign | drizzile | 42 |  | ungraded,1,1
Chilling Reign,Drizzile,042/198,Reverse Holo,Uncommon,Pokemon Chilling Reign,Drizzile [Reverse Holo] #42,chilling reign | drizzile | 42 | reverse holo | ungraded,1,1
Chilling Reign,Inteleon,043/198,Normal Holo,Rare Holo,Pokemon Chilling Reign,Inteleon [Holo] #43,chilling reign | inteleon | 43 | holo | ungraded,1,1
Chilling Reign,Inteleon,043/198,Reverse Holo,Rare Holo,Pokemon Chilling Reign,Inteleon [Reverse Holo] #43,chilling reign | inteleon | 43 | reverse holo | ungraded,1,1
Chilling Reign,Ice Rider Calyrex V,045/198,Normal Holo,Holo Rare V,Pokemon Chilling Reign,Ice Rider Calyrex V [Holo] #45,chilling reign | ice rider calyrex v | 45 | holo | ungraded,2,0
Chilling Reign,Mareep,047/198,Normal,Common,Pokemon Chilling Reign,Mareep #47,chilling reign | mareep | 47 |  | ungraded,1,1
Chilling Reign,Mareep,047/198,Reverse Holo,Common,Pokemon Chilling Reign,Mareep [Reverse Holo] #47,chilling reign | mareep | 47 | reverse holo | ungraded,1,0
Chilling Reign,Flaaffy,048/198,Normal,Uncommon,Pokemon Chilling Reign,Flaaffy #48,chilling reign | flaaffy | 48 |  | ungraded,1,1
Chilling Reign,Flaaffy,048/198,Reverse Holo,Uncommon,Pokemon Chilling Reign,Flaaffy [Reverse Holo] #48,chilling reign | flaaffy | 48 | reverse holo | ungraded,2,0
Chilling Reign,Ampharos,049/198,Normal,Rare,Pokemon Chilling Reign,Ampharos #49,chilling reign | ampharos | 49 |  | ungraded,1,1
Chilling Reign,Ampharos,049/198,Reverse Holo,Rare,Pokemon Chilling Reign,Ampharos [Reverse Holo] #49,chilling reign | ampharos | 49 | reverse holo | ungraded,1,1
Chilling Reign,Blitzle,050/198,Normal,Common,Pokemon Chilling Reign,Blitzle #50,chilling reign | blitzle | 50 |  | ungraded,1,1
Chilling Reign,Zebstrika,051/198,Normal,Rare,Pokemon Chilling Reign,Zebstrika #51,chilling reign | zebstrika | 51 |  | ungraded,1,1
Chilling Reign,Thundurus,052/198,Reverse Holo,Rare Holo,Pokemon Chilling Reign,Thundurus [Reverse Holo] #52,chilling reign | thundurus | 52 | reverse holo | ungraded,1,1
Chilling Reign,Galarian Slowpoke,054/198,Normal,Common,Pokemon Chilling Reign,Galarian Slowpoke #54,chilling reign | galarian slowpoke | 54 |  | ungraded,1,1
Chilling Reign,Galarian Slowpoke,054/198,Reverse Holo,Common,Pokemon Chilling Reign,Galarian Slowpoke [Reverse Holo] #54,chilling reign | galarian slowpoke | 54 | reverse holo | ungraded,1,1
Chilling Reign,Gastly,055/198,Normal,Common,Pokemon Chilling Reign,Gastly #55,chilling reign | gastly | 55 |  | ungraded,1,1
Chilling Reign,Haunter,056/198,Normal,Uncommon,Pokemon Chilling Reign,Haunter #56,chilling reign | haunter | 56 |  | ungraded,1,1
Chilling Reign,Haunter,056/198,Reverse Holo,Uncommon,Pokemon Chilling Reign,Haunter [Reverse Holo] #56,chilling reign | haunter | 56 | reverse holo | ungraded,1,1
Chilling Reign,Ralts,059/198,Normal,Common,Pokemon Chilling Reign,Ralts #59,chilling reign | ralts | 59 |  | ungraded,1,1
Chilling Reign,Ralts,059/198,Reverse Holo,Common,Pokemon Chilling Reign,Ralts [Reverse Holo] #59,chilling reign | ralts | 59 | reverse holo | ungraded,1,1
Chilling Reign,Kirlia,060/198,Normal,Uncommon,Pokemon Chilling Reign,Kirlia #60,chilling reign | kirlia | 60 |  | ungraded,1,1
Chilling Reign,Gardevoir,061/198,Normal Holo,Rare Holo,Pokemon Chilling Reign,Gardevoir [Holo] #61,chilling reign | gardevoir | 61 | holo | ungraded,1,0
Chilling Reign,Shuppet,062/198,Normal,Common,Pokemon Chilling Reign,Shuppet #62,chilling reign | shuppet | 62 |  | ungraded,1,1
Chilling Reign,Shuppet,062/198,Reverse Holo,Common,Pokemon Chilling Reign,Shuppet [Reverse Holo] #62,chilling reign | shuppet | 62 | reverse holo | ungraded,1,1
Chilling Reign,Banette,063/198,Normal,Rare,Pokemon Chilling Reign,Banette #63,chilling reign | banette | 63 |  | ungraded,1,1
Chilling Reign,Cresselia,064/198,Normal Holo,Rare Holo,Pokemon Chilling Reign,Cresselia [Holo] #64,chilling reign | cresselia | 64 | holo | ungraded,1,0
Chilling Reign,Golett,065/198,Normal,Common,Pokemon Chilling Reign,Golett #65,chilling reign | golett | 65 |  | ungraded,1,1
Chilling Reign,Golett,065/198,Reverse Holo,Common,Pokemon Chilling Reign,Golett [Reverse Holo] #65,chilling reign | golett | 65 | reverse holo | ungraded,1,0
Chilling Reign,Golurk,066/198,Normal,Rare,Pokemon Chilling Reign,Golurk #66,chilling reign | golurk | 66 |  | ungraded,1,1
Chilling Reign,Golurk,066/198,Reverse Holo,Rare,Pokemon Chilling Reign,Golurk [Reverse Holo] #66,chilling reign | golurk | 66 | reverse holo | ungraded,1,1
Chilling Reign,Swirlix,067/198,Normal,Common,Pokemon Chilling Reign,Swirlix #67,chilling reign | swirlix | 67 |  | ungraded,1,1
Chilling Reign,Slurpuff,068/198,Normal,Rare,Pokemon Chilling Reign,Slurpuff #68,chilling reign | slurpuff | 68 |  | ungraded,1,1
Chilling Reign,Slurpuff,068/198,Reverse Holo,Rare,Pokemon Chilling Reign,Slurpuff [Reverse Holo] #68,chilling reign | slurpuff | 68 | reverse holo | ungraded,1,1
Chilling Reign,Inkay,069/198,Normal,Common,Pokemon Chilling Reign,Inkay #69,chilling reign | inkay | 69 |  | ungraded,1,1
Chilling Reign,Malamar,070/198,Normal,Rare,Pokemon Chilling Reign,Malamar #70,chilling reign | malamar | 70 |  | ungraded,1,1
Chilling Reign,Hatenna,071/198,Normal,Common,Pokemon Chilling Reign,Hatenna #71,chilling reign | hatenna | 71 |  | ungraded,1,1
Chilling Reign,Hatenna,071/198,Reverse Holo,Common,Pokemon Chilling Reign,Hatenna [Reverse Holo] #71,chilling reign | hatenna | 71 | reverse holo | ungraded,1,1
Chilling Reign,Hattrem,072/198,Normal,Uncommon,Pokemon Chilling Reign,Hattrem #72,chilling reign | hattrem | 72 |  | ungraded,1,1
Chilling Reign,Hatterene,073/198,Normal Holo,Rare Holo,Pokemon Chilling Reign,Hatterene [Holo] #73,chilling reign | hatterene | 73 | holo | ungraded,1,0
Chilling Reign,Shadow Rider Calyrex VMAX,075/198,Normal Holo,Holo Rare VMAX,Pokemon Chilling Reign,Shadow Rider Calyrex VMAX [Holo] #75,chilling reign | shadow rider calyrex vmax | 75 | holo | ungraded,1,0
Chilling Reign,Diglett,076/198,Normal,Common,Pokemon Chilling Reign,Diglett #76,chilling reign | diglett | 76 |  | ungraded,1,1
Chilling Reign,Diglett,076/198,Reverse Holo,Common,Pokemon Chilling Reign,Diglett [Reverse Holo] #76,chilling reign | diglett | 76 | reverse holo | ungraded,1,1
Chilling Reign,Dugtrio,077/198,Normal,Rare,Pokemon Chilling Reign,Dugtrio #77,chilling reign | dugtrio | 77 |  | ungraded,1,0
Chilling Reign,Galarian Farfetch'd,078/198,Normal,Common,Pokemon Chilling Reign,Galarian Farfetch'd #78,chilling reign | galarian farfetch d | 78 |  | ungraded,1,1
Chilling Reign,Galarian Sirfetch'd,079/198,Normal,Rare,Pokemon Chilling Reign,Galarian Sirfetch'd #79,chilling reign | galarian sirfetch d | 79 |  | ungraded,1,1
Chilling Reign,Galarian Sirfetch'd,079/198,Reverse Holo,Rare,Pokemon Chilling Reign,Galarian Sirfetch'd [Reverse Holo] #79,chilling reign | galarian sirfetch d | 79 | reverse holo | ungraded,2,1
Chilling Reign,Gallade,081/198,Normal,Rare,Pokemon Chilling Reign,Gallade #81,chilling reign | gallade | 81 |  | ungraded,1,1
Chilling Reign,Gallade,081/198,Reverse Holo,Rare,Pokemon Chilling Reign,Gallade [Reverse Holo] #81,chilling reign | gallade | 81 | reverse holo | ungraded,1,1
Chilling Reign,Galarian Yamask,082/198,Normal,Common,Pokemon Chilling Reign,Galarian Yamask #82,chilling reign | galarian yamask | 82 |  | ungraded,1,1
Chilling Reign,Galarian Runerigus,083/198,Normal Holo,Rare Holo,Pokemon Chilling Reign,Galarian Runerigus [Holo] #83,chilling reign | galarian runerigus | 83 | holo | ungraded,2,1
